max_features,ngram_range,min_df,max_df,stop_words,strip_accents,lowercase,init,n_init,max_iter,n_clusters,random_state,inertia,silhouette
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.5,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,2,100,390.6786801626723,0.03499580926240597
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,3,100,381.03892611788353,0.03932249831550279
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,4,100,373.47732750088574,0.0433542912373266
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,5,100,366.94130314301054,0.04674377518759825
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.55,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,2,100,390.6786801626723,0.03499580926240597
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,3,100,381.03892611788353,0.03932249831550279
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,4,100,373.47732750088574,0.0433542912373266
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,5,100,366.94130314301054,0.04674377518759825
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.6,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,2,100,390.6786801626723,0.03499580926240597
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,3,100,381.03892611788353,0.03932249831550279
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,4,100,373.47732750088574,0.0433542912373266
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,5,100,366.94130314301054,0.04674377518759825
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.65,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,2,100,390.6786801626723,0.03499580926240597
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,3,100,381.03892611788353,0.03932249831550279
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,4,100,373.47732750088574,0.0433542912373266
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,5,100,366.94130314301054,0.04674377518759825
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.7,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,2,100,390.6786801626723,0.03499580926240597
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,3,100,381.03892611788353,0.03932249831550279
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,4,100,373.47732750088574,0.0433542912373266
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,5,100,366.94130314301054,0.04674377518759825
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,6,100,362.4489085356038,0.043062355824779824
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,7,100,357.0462141487442,0.04854499717309252
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,8,100,353.0579202230855,0.04993926721745688
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,9,100,348.64753201658596,0.0423001241636273
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,10,100,345.7467249859101,0.04496940420390625
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,11,100,342.4785025302807,0.049608956107557
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,12,100,338.3308182542623,0.05453525840740619
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,13,100,334.16748720166726,0.053790134229287856
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,14,100,334.1006874766348,0.04843534526456807
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,15,100,326.56338913531204,0.06226953426380443
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,16,100,323.0889911290368,0.0606752078778272
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,17,100,323.9939202649094,0.058349262112915024
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,18,100,321.8645304090933,0.041611406146594095
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,19,100,316.89637924097826,0.04755283226851192
350,"(1, 3)",13,0.75,english,ascii,True,k-means++,10,1000,20,100,314.0063244941995,0.0545603194927818
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,2,100,397.7631445013676,0.029887338073249517
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,3,100,388.36883400067165,0.037207112451458635
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,4,100,380.1983505511375,0.04245807920569283
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,5,100,374.07201620395,0.04793270883372084
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,6,100,368.93867161513265,0.04656355633988482
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,7,100,363.181852142331,0.04330633425338267
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,8,100,359.8583268119712,0.04984197528074472
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,9,100,355.4400420151228,0.05070180483980006
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,10,100,350.9285905278,0.05694602290329695
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,11,100,348.00331382047756,0.043338791750461396
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,12,100,344.6470595670524,0.050168331089142655
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,13,100,337.7553496989093,0.059108541497526035
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,14,100,336.5343698147319,0.05927261056660698
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,15,100,331.2699671984269,0.0666167573907745
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,16,100,332.47259613941185,0.05556309169520141
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,17,100,332.88764281786666,0.04381844057153584
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,18,100,323.2299907736194,0.034872468267594534
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,19,100,321.5339004486385,0.06262756052697939
350,"(1, 3)",14,0.25,english,ascii,True,k-means++,10,1000,20,100,319.79439069225583,0.05652823098066166
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,2,100,397.7631445013676,0.029887338073249517
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,3,100,388.36883400067165,0.037207112451458635
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,4,100,380.1983505511375,0.04245807920569283
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,5,100,374.07201620395,0.04793270883372084
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,6,100,368.93867161513265,0.04656355633988482
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,7,100,363.181852142331,0.04330633425338267
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,8,100,359.8583268119712,0.04984197528074472
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,9,100,355.4400420151228,0.05070180483980006
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,10,100,350.9285905278,0.05694602290329695
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,11,100,348.00331382047756,0.043338791750461396
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,12,100,344.6470595670524,0.050168331089142655
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,13,100,337.7553496989093,0.059108541497526035
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,14,100,336.5343698147319,0.05927261056660698
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,15,100,331.2699671984269,0.0666167573907745
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,16,100,332.47259613941185,0.05556309169520141
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,17,100,332.88764281786666,0.04381844057153584
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,18,100,323.2299907736194,0.034872468267594534
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,19,100,321.5339004486385,0.06262756052697939
350,"(1, 3)",14,0.3,english,ascii,True,k-means++,10,1000,20,100,319.79439069225583,0.05652823098066166
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,2,100,399.0905532927519,0.027825047713889117
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,3,100,389.8320385599275,0.03375912202722708
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,4,100,381.155942383201,0.04020731646400447
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,5,100,374.9801348191136,0.041833349998494314
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,6,100,368.90868305018296,0.048723323733785295
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,7,100,364.8056398259709,0.04175818416551134
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,8,100,360.05409586388987,0.04797061336971845
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,9,100,354.116681014682,0.05145551921595029
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,10,100,351.0279786005507,0.05048999629854434
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,11,100,349.59144569399734,0.04457830199149073
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,12,100,350.0584357145169,0.02974692308497532
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,13,100,340.3769950876705,0.053561152839171865
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,14,100,337.8515381080392,0.05383613040828598
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,15,100,337.8478361960184,0.035892122930984385
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,16,100,328.8638564639167,0.05589152944904333
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,17,100,324.82920479696503,0.06516765292987506
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,18,100,323.6309728624734,0.06258722259939928
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,19,100,318.67713035493,0.06114506684375661
350,"(1, 3)",14,0.35,english,ascii,True,k-means++,10,1000,20,100,320.8239111417776,0.051895199884294606
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,2,100,396.1797617791356,0.02946550118483453
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,3,100,386.7895670716033,0.03494989776244164
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,4,100,377.1628012510064,0.04098349494721477
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,5,100,370.8459931563309,0.04464816668955353
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,6,100,364.94492463246104,0.044919603093801976
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,7,100,358.9805360381047,0.04869728353592113
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,8,100,354.24574086607356,0.05201305820514143
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,9,100,354.8785246645308,0.04128762842734525
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,10,100,348.56924129896663,0.049625466507709014
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,11,100,345.19265427750867,0.05172611677358349
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,12,100,340.76436902996863,0.031143723261167034
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,13,100,336.63047757894395,0.04991100513395146
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,14,100,331.3284615028899,0.06145575031102655
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,15,100,328.89583429000896,0.047922697892207114
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,16,100,327.89157093291317,0.05408156798673954
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,17,100,322.376501445735,0.05928960858595735
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,18,100,324.4264023181976,0.04037623698026704
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,19,100,318.9362953661663,0.059021029141337396
350,"(1, 3)",14,0.4,english,ascii,True,k-means++,10,1000,20,100,319.088097359902,0.0473320659749158
